! 845
always 807
alzheimer 4832
am 1029
ambassador 2542
ambient 2543
ambition 4590
ambitious 4452
amend 2687
amended 4024
amending 2688
amendment 859
amendments 284
america 3046
american 2361
americans 4772
amid 1845
amidst 1846
ammunition 4098
among 1051
amongst 1570
amount 1152
amounted 1571
amounting 3786
amounts 1847
amply 3453
amsterdam 4903
amusing 1381
an 110
analyses 5085
analysing 648
analysis 5034
ancient 2362
and 12
andersson 3746
angered 5343
angle 4419
animal 111
animals 1849
anniversary 2689
announce 1299
announced 3615
announcing 1154
annual 5354
another 1324
answer 1471
answered 1352
answering 3731
antagonistic 2003
antarctic 2626
anti-personnel 2486
anticipate 4972
anticipation 1573
anxieties 4688
anxiety 4973
anxious 1155
any 64
anybody 2005
anyone 808
anything 692
anywhere 4409
aontais 3414
apart 3455
apologise 4591
apologize 1850
appalling 3788
apparent 3312
apparently 1701
appeal 1156
appealed 1129
appealing 1157
appeals 4814
appear 1802
appearance 4389
appeared 4533
appears 3898
applause 846
applicable 1382
applicant 2363
application 1737
applications 4937
applied 1851
applies 600
apply 604
applying 454
appoint 4707
appointed 3047
appointments 4708
appreciate 3422
appreciated 3596
appreciates 3415
appreciation 3456
apprehension 4689
approach 1158
approached 1159
approaches 1160
approaching 1161
appropriate 25
appropriately 2252
appropriations 1829
approval 5287
approve 2035
approved 3423
approves 4212
approving 638
approximately 982
arable 2364
arbeitskosten 1310
architecture 455
are 137
area 713
areas 291
arena 5096
argue 4479
argued 2006
argument 3366
arise 1574
arisen 1781
arises 3392
arising 456
arm 4437
armed 4185
around 992
aroused 1575
arrange 4690
arrangements 3181
arrests 3457
arrive 1934
arrived 1085
arrives 3899
arriving 3907
article 1384
articles 2805
artificially 2806
as 13
ascertain 3313
ascertaining 2807
asem 2278
asian 4801
aside 4904
ask 1002
asked 756
asking 457
asks 4741
asleep 2036
aspa 703
aspect 1165
aspects 714
assassination 2690
assembly 2141
assent 4390
asserted 5155
assertion 1385
assess 3048
assessed 4186
assessing 2597
assessment 1852
assigned 1702
assignment 1703
assist 1853
assistance 458
assisting 2544
assists 3454
associated 3789
association 4815
assume 1086
assumed 3182
assumes 3183
assuming 5288
assurance 3524
astonished 4100
asylum 2365
asymmetrical 3091
at 254
atlantic 2545
atmospheric 292
atrocities 2808
attach 2279
attached 1166
attaches 5208
attack 1167
attacking 1168
attempt 3092
attempting 4773
attempts 4063
attend 1169
attended 1170
attending 1171
attends 1172
attention 1475
attentive 1675
attentively 1680
attitude 3367
attract 1945
attracting 4101
attractive 1173
attracts 5251
attributable 1803
auch 680
audit 3933
auditing 3934
auditor 2725
auditors 4697
audits 2627
auf 1460
aufmerksam 1674
auftrag 1696
ausführung 1731
auspices 1704
authorisations 4892
authorises 5209
authorities 863
authority 1705
authorizing 3458
automatically 2037
auxiliary 3283
avail 4213
available 864
average 2323
aviation 1576
avoid 258
avoided 4228
avoiding 3184
avoids 5210
awaiting 1476
awaits 4102
awarded 1162
awarding 2809
aware 218
awash 4905
away 459
awoken 2157
aznar 617
back 1174
backed 1386
background 1026
backing 3093
backs 1577
bacteria 4906
bad 2810
badly 4229
baggage 2280
balance 3185
balances 1854
balkans 865
baltic 4410
ban 1969
banana 2366
band 4480
bank 4025
banking 2133
banks 2811
banning 2158
barcelona 2726
bare 1578
base 1579
based 1804
basic 438
basically 2546
basin 5177
basing 293
basis 1473
bastions 4103
bay 5097
be 219
beam 2547
beans 5100
bear 460
bearing 1387
bears 1327
beauty 2812
became 2691
because 57
become 2040
becomes 669
becoming 1175
bedeutenden 1754
beef 294
been 18
bees 4069
befall 4104
befallen 5156
befell 3425
before 715
began 1776
begin 1782
beginning 1176
begins 1783
begonnen 1775
begs 4469
begun 1777
behalf 602
behave 4484
behaving 4485
behind 866
bei 1796
beihilfen 1911
beijing 3780
being 199
bekommen 1933
belatedly 4105
belgian 4235
belgium 1388
belief 606
believe 200
believer 1177
believes 3459
believing 5290
belong 4214
belonged 2548
belonging 2549
belongs 3969
below 1477
beneath 4830
benefit 3034
benefiting 607
benefits 3426
beschränkung 1347
beschäftigungsinitiative 1982
beset 2041
besides 1389
best 1054
betray 4657
better 1326
between 867
beware 4236
bewohner 1985
beyond 2159
big 1755
bigger 5211
bilbao 3790
bill 3719
billion 3270
billions 3188
binding 3189
binds 4852
biofuels 4907
biological 1519
biotechnology 2612
birth 488
bistecca 2160
bit 3888
bite 3349
blame 1178
blend 5035
block 2042
blood 2813
bluntly 1003
board 1390
boarding 2161
boast 4055
boasts 5036
bodes 3190
bodies 2367
body 4710
bogged 4106
bolster 2692
bolstering 3344
bones 5101
boost 1025
boosting 2550
boosts 2043
border 2368
borders 1179
born 1478
borne 1391
borrowing 5102
bosnia 3791
bosses 4853
both 113
bothered 3617
bought 3618
bound 1180
bounds 5281
bovine 2814
break 1949
breaking 757
breaks 3900
breast 5291
breathe 4107
breeding 2369
bridge 4108
brief 1706
briefly 4349
bring 220
bringing 84
brings 1360
british 2551
broadcast 2044
broadening 5315
broader 4825
broken 1784
broker 4486
brought 3095
brushing 2815
brussels 2521
bse 2816
budget 601
budgetary 114
budgets 2684
building 649
built 3590
built-in 3460
burden 1313
bureau 2142
burn 4658
burying 4833
business 1521
businesses 2339
businessmen 4854
busy 4109
but 295
buy 4487
buyers 4908
buying 2370
by 85
bypassing 5360
c5-0472 4975
cabin 2162
calamities 3970
calculating 2817
calibrated 3554
call 811
called 812
caller 2818
calling 296
calls 551
calmly 3787
came 2045
campaign 4488
campaigning 4478
can 439
cancel 4237
cancelling 2371
cancer 1182
candidate 2356
canned 4909
cannot 2007
cap 2552
capable 461
capacity 3096
capital 297
capitalist 2553
car 1830
carbon 1823
cardiff 2324
cards 5103
care 1681
cared 2282
careful 1581
carefully 868
caring 1707
carried 1738
carriers 4855
carries 4110
carry 1739
carrying 462
case 1087
cases 2046
cast 1855
casting 5157
catalogue 941
catch 3191
catching 1004
catchment 813
categorical 3316
categories 4432
category 424
cater 3555
cattle 587
cause 3097
caused 298
causes 268
causing 693
caution 3525
cease 3098
ceiling 1971
ceilings 3099
celebrated 3619
celebrating 2372
celebration 3100
cell 2819
censure 3936
cent 9
central 2373
centres 2374
century 1088
cereal 2820
certain 1496
certainly 1055
certainty 3526
chair 3706
chairman 3707
challenge 1708
chamber 2143
champion 3461
champions 4489
chance 2758
chancellor 629
chances 4592
change 1183
changed 1856
changes 3101
changing 2554
channelled 5104
channels 3971
chapter 2149
characterised 299
characteristically 5158
characterized 4481
charged 3462
charges 2821
charging 2822
charter 4593
chechnya 4976
check 3937
checking 3938
checks 3192
chequebook 1122
chief 2669
chiefly 4977
child 201
children 869
china 3741
chirac 618
choice 3368
choices 5037
choked 1184
choose 3463
choosing 758
chose 3464
chosen 3427
chris 3720
christian 2527
chuck 1392
cigarette 2283
circle 4350
circulate 3972
circulated 4751
circulation 2284
circumstances 2060
circumvent 3102
cite 1185
cited 1479
cites 1186
cities 2823
citizen 4438
citizens 848
citizenship 3049
civic 2824
civil 115
claim 4056
claimed 870
claiming 2269
claims 5178
clan 2555
clarification 5075
clarify 4026
clarifying 3050
clarity 3103
classical 2285
classification 4188
clauses 4711
cleaning 4978
clear 670
clearance 2375
clearly 202
climate 1328
climatic 2556
climbed 1582
cloning 2286
close 1354
closely 1187
closer 1857
closing 463
club 4816
co-decision-making 4979
co-financing 2825
coal 2826
coast 1188
coastal 300
coca 1248
cock 4490
cocoa 3620
cod 2557
coded 5018
codes 5105
coffers 3700
coherence 2827
cohesion 2376
coin 3369
cold 2750
collaboration 464
collateral 2828
colleague 2203
colleagues 4594
collect 2829
collecting 4802
collection 4910
collective 2377
combat 1835
combated 4766
combating 301
combatting 2558
combine 5323
combined 2559
combining 2287
combustion 2378
come 1089
comes 742
coming 2830
command 3519
commas 2047
commenced 1785
comment 1005
commentators 5212
comments 716
commerce 2560
commercial 440
commission 52
commissioned 1709
commissioner 619
commissioners 4817
commissioning 1710
commit 179
commitment 1711
commitments 4890
commits 5213
committed 3585
committee 796
committees 2379
committing 5292
common 1056
communicating 651
communication 2561
communications 2831
communities 2513
community 116
community-wide 3271
companies 2342
company 2562
comparable 4111
comparative 2563
compare 4738
compared 814
comparing 5324
comparison 2012
compatibility 3867
compatible 3792
compensation 1920
compete 4491
competence 2253
competing 4492
competition 871
competitions 5146
competitive 2832
competitiveness 2564
competitors 5147
complain 4493
complained 1805
complaint 1840
complaints 4494
complete 1057
completed 4653
completely 1058
completing 5159
completion 5259
complexion 3773
compliance 2565
complicated 4450
comply 3556
complying 1189
composed 4495
composition 4633
compounded 3193
comprehensive 4784
comprise 4453
comprises 4112
comprising 2566
compromised 4027
compulsory 2567
computer 2380
conceal 5293
concentrate 2735
concentrated 4496
concentrating 465
concept 2163
conceptual 3621
concern 1480
concerned 759
concerning 302
concerns 466
conclude 3317
concluded 2048
concludes 4402
conclusion 221
conclusions 3465
concrete 1740
condemn 5189
condemned 3616
condemning 3793
condemns 1481
condition 4454
conditional 4351
conditions 303
condone 3194
conducive 3416
conduct 3466
conducted 3597
confederations 3467
conference 1544
confers 3104
confidence 3794
confidentiality 1624
confine 4352
confined 1482
confirm 3318
confirmed 1393
confirms 3105
conflict 552
conflicting 5325
conflicts 4238
conform 4113
confront 4114
confronted 4974
confronting 3417
confronts 4742
confuse 5326
confused 4239
congratulate 2288
congratulating 1190
congratulations 1191
connect 3862
connected 4115
connection 3370
conquered 2164
conscience 1249
conscientious 2381
consensus 3920
consent 4240
consequences 717
consequent 4497
consequently 1078
conservation 2353
conserve 4585
consider 1123
considerable 1355
considerably 3106
consideration 467
considerations 2354
considered 3371
considering 760
considers 3295
consist 3774
consisted 4353
consisting 4116
consists 3775
consolidate 3346
consolidated 3347
consolidates 3468
consolidating 2530
consolidation 2531
constituency 815
constitute 1361
constituted 5160
constitutes 671
constituting 801
constraint 1972
constraints 4803
constructing 2628
construction 4391
constructive 3173
constructively 3175
consult 4498
consultation 2382
consulted 4099
consulting 1858
consumer 304
consumers 2383
consumption 2568
contact 1192
contain 1682
contained 2693
containing 305
contains 553
contaminated 3795
contamination 2569
contemplate 5361
contemplating 4117
contend 4712
content 2384
contented 2833
contention 2289
contents 5029
context 2670
continental 2290
continual 5150
continue 1124
continued 1394
continues 1193
continuing 222
contract 1583
contracts 3973
contradict 5294
contradictory 2008
contrary 2017
contrast 816
contrasting 4873
contravention 4763
contribute 3758
contributed 26
contributing 1859
contribution 718
contributions 1921
control 468
controlled 3935
controlling 1807
controls 469
convenient 4455
convention 990
conventional 3733
conventions 4659
convergence 2834
conversely 2001
conveying 4595
convince 1860
convinced 3319
cooperate 1090
cooperating 3195
cooperation 2511
coordinate 3940
coordinated 3186
coordinating 470
coordination 2835
cope 3974
copenhagen 3272
copied 4499
copies 4596
coral 2325
corfu 4831
corners 4411
corporate 2570
corporation 4856
corporations 4857
correct 1395
correction 4354
correspond 4089
corresponding 694
corresponds 5062
cos 1194
cosmetic 4355
cost 1311
costing 3901
costs 589
cotton 1329
could 1922
council 872
councils 2385
count 873
counter 2571
countering 2102
counterparts 4858
counting 4118
countless 2836
countries 761
country 874
counts 4713
couple 3873
coupled 3051
courage 3858
course 749
court 1195
courts 4980
cover 1320
covered 1483
covering 306
covers 1396
cow 861
create 3107
created 307
creates 1362
creating 471
creation 4911
creative 3174
credibility 2165
credible 5295
crews 1330
crime 2150
criminal 2572
criminalising 472
criminals 5106
crises 3975
crisis 3796
criteria 4714
criterion 2232
critical 1756
criticising 4241
criticism 1132
criticisms 1196
criticized 3976
crop 2573
crops 3734
cross 3108
cross-border 117
crossed 5344
crosses 5345
crossing 2837
crucial 1757
crumbling 3536
cuba 3128
cuban 2386
cultivation 2387
cultural 2166
culture 276
curb 578
currency 308
current 118
currently 1786
curtails 1973
customary 3469
customs 1808
cut 554
cuts 5063
cutting 650
d 2049
da 3701
dagegen 1992
dairy 1861
damage 3109
damaged 3428
dancing 4172
danger 1464
dangerous 2103
dangers 2757
dann 2028
dans 5327
dar 2099
dare 1197
dark 4500
das 2132
dashed 4028
dass 49
data 473
date 3622
dates 4912
day 1133
days 4981
de 2388
deadly 3177
deal 1683
dealing 309
dealings 4775
deals 3797
dealt 310
dear 3721
death 311
deaths 5038
debate 875
debated 5355
debates 312
debating 4119
debt 2389
debts 2514
decades 3876
deceiving 2050
december 4641
deception 762
decide 2051
decided 3598
decides 3310
deciding 1814
decision 876
decision-making 2390
decisions 1198
decisive 3196
declarations 2391
declare 3470
declared 2392
declares 4189
declined 4242
decommission 4215
decoupling 1397
decrease 5064
decreased 5065
decreasing 1950
dedicated 2574
dedication 4501
deduced 1584
deed 4750
deeds 4752
deems 3471
deep 3320
deep-seated 4243
deepening 3348
defamed 4660
defaulters 3623
defects 4739
defence 1030
defend 3429
defended 3472
defender 3430
defenders 2838
defending 2575
defends 5179
defiance 4764
deficit 1199
define 3304
defined 3305
defines 555
defining 474
definitely 1091
definition 4835
definitive 1044
degenerating 2254
degree 1134
delayed 1869
delaying 2239
delays 1862
delegation 1712
deleted 3624
deleting 2839
deliberately 4120
delighted 4121
deliver 3557
delivered 3197
delivering 641
delude 4356
dem 2267
demand 475
demanded 3586
demanding 1031
demands 1200
democracy 427
democratic 2167
democrats 763
demonstrable 2576
demonstrate 2240
demonstrated 1201
demonstrates 2168
demonstrators 3625
den 2333
denied 4230
denmark 3812
denominator 4502
denounced 2840
deny 2009
denying 4070
department 3035
departments 3032
departure 3977
depend 3918
dependent 4667
depending 4190
depends 3902
deplore 5346
deposed 3626
depositing 2393
deprived 4244
depriving 2281
depth 3765
der 271
deregulate 4011
deregulation 4012
derive 4503
derives 3052
deriving 313
derogation 1350
derogations 2841
des 1348
descending 5022
describe 3110
described 817
describes 4743
describing 5296
description 5039
deserve 3627
deserving 5297
deshalb 2732
designated 4122
designed 314
designing 4597
desirable 4439
desire 3759
desired 5040
desires 5180
desperate 5267
desperately 4982
despicable 3372
despite 315
destabilises 2842
destined 2169
destroy 3280
destroyed 3111
destroying 2843
destroys 5107
detail 1684
detailed 1758
detailing 5347
detained 4836
detected 3921
deter 1484
determine 3321
determined 4482
determines 5362
determining 1505
detract 4216
detriment 4357
devalued 3112
develop 2694
developed 2394
developing 476
development 119
developments 1585
develops 4504
devon 5282
devoted 1951
devotes 5232
diagnosis 4573
dialogue 2395
did 682
die 50
died 1202
dienste 2680
diese 3042
diesel 2396
diet 4392
differ 4661
difference 1006
differences 2774
different 96
differential 4874
differentiate 5328
differentiation 3198
differently 4245
differing 2770
difficult 4246
difficulties 3628
difficulty 3373
digital 2844
dignity 5041
dilemma 3374
diligent 1685
dilute 877
dimension 1713
diminished 5060
diplomacy 2845
direct 1082
directed 2846
direction 2117
directive 878
directives 3113
directly 3798
disagree 4247
disagreement 2255
disagrees 4248
disappear 3799
disappeared 4442
disappearing 2052
disappointing 4249
disastrous 4505
discharge 2847
discharging 652
disclose 5363
discouraging 2848
discover 3296
discovered 3978
discrepancies 2771
discretion 2291
discrimination 2849
discuss 1586
discussed 1485
discussing 1809
discussion 2850
discussions 3800
disease 862
diseases 5076
dislike 4071
dismantling 2851
dismiss 4715
disparate 4875
disparities 2772
dispelled 5099
displace 5214
displaying 3199
disposal 3629
dispute 3375
disputes 1007
disregard 4250
disregarded 4251
disregarding 4252
disrupt 3114
disseminating 2852
distance 2853
distant 3801
distinct 2776
distinction 5215
distinctive 2777
distinguish 5329
distinguishes 1486
distorted 3115
distorts 2397
distress 3538
distressed 5364
distribution 2577
disturb 4123
disturbed 5365
divergence 4876
divergent 2778
diverse 2769
diversified 4877
diversity 2779
divided 3802
divides 5330
dividing 5320
dm 3473
do 203
doctor 4598
doctors 2578
document 719
documenting 5348
does 672
dogged 4837
doing 639
domain 2273
domestic 1550
domination 2854
donated 3116
donation 2855
done 659
donor 2579
door 4029
dossier 3377
double 2856
doubt 1203
doubtful 4716
doubts 4727
down 477
downfall 4983
downright 3200
downside 4124
dr 630
draft 1363
drafting 1204
draftsman 3704
drag 3803
dragging 4253
dramatically 4506
draw 1587
drawing 1686
drawn 1687
draws 4125
drei 3076
dressed 2580
drew 3630
drift 4913
drinking 2398
drivers 478
driving 2399
dropped 4231
dropping 4599
drug 316
drugs 1551
dry 4254
dual 5319
due 1059
duma 4393
dumping 1863
duplicated 1398
durch 3086
durchschnittlich 3170
during 608
dutch 3770
duties 3036
duty 1714
duty-free 2695
démarches 1810
démocratique 3941
dührkop 3708
e.g. 5161
each 317
earlier 1759
early 120
earmarked 5190
earmarking 4804
earn 3979
earning 4805
earnings 3263
ease 2696
eased 3631
easily 3980
east 879
eastern 5216
easy 4456
eat 4507
eating 4600
ebb 1588
ec 2697
ecb 3284
echo 1205
echoed 1399
ecofin 2671
ecological 4358
economic 285
economical 5066
economically 3201
economics 5258
economists 5260
economy 5261
ecu 1518
edf 2400
edge 4440
edges 5073
edging 4508
edu 4634
educating 2857
education 479
educational 2401
effect 223
effective 880
effectively 3202
effects 1589
efficiently 3981
effort 4776
efforts 556
eib 1864
eight 983
eighth 993
eighties 3877
eine 1346
einkommen 3261
einzelplan 3266
either 86
elderly 4818
elected 2858
election 1865
elections 2292
electoral 2859
element 3378
elements 3273
elgin 2633
elicit 1952
elicited 1866
eligibility 2581
eligible 2010
eliminate 2293
eliminating 2582
elimination 2780
else 720
elsewhere 1400
embark 4059
embarked 1778
embarrassed 3474
embraces 1331
embracing 4509
emerge 4510
emerged 3904
emergency 2402
emerges 3905
emerging 2403
eminent 1760
emission 2404
emissions 2405
emotion 721
emphasis 2583
emphasise 1590
emphasised 1401
emphasises 1591
emphasising 1487
emphasizes 1206
emphasizing 1488
emphatically 3735
employ 3117
employee 2584
employees 2860
employers 2522
employing 4091
employment 318
employs 4662
empty 2170
emu 2629
en 4984
enable 1356
enabled 3118
enables 269
enabling 224
enacting 225
enclosed 3804
encompasses 4663
encompassing 319
encounter 3119
encountered 1592
encourage 557
encouraged 3431
encourages 558
encouraging 320
encryption 4601
end 2053
end. 881
endanger 3432
endangered 3539
endeavour 4511
endeavouring 4512
endeavours 4470
ended 1953
ending 2861
endorse 1207
endorsed 3632
endorses 5217
endorsing 2294
ends 3475
endure 4848
energy 89
enforcement 1741
engage 3982
engaged 3599
engagement 4893
engagements 4894
engaging 4057
engine 1402
engineer 4126
enhance 1321
enhanced 2862
enjoy 1954
enjoyable 3930
enjoyed 3633
enjoying 1593
enjoys 5366
enlarge 3120
enlargement 121
enlightened 5042
enormous 1761
enough 882
enshrined 4602
enshrining 4127
ensure 789
ensured 3527
ensures 3121
ensuring 226
entail 1092
entailed 4128
entailing 4129
entails 4130
enter 2054
entered 3634
entering 1594
enterprise 2347
enterprises 27
enters 1208
entire 3285
entirely 2171
entities 4717
entitled 1472
entrenched 4513
entrepreneurs 2346
entrepreneurship 4859
entry 480
enviable 3248
environment 2104
environmental 122
environmentally 3203
envisage 4985
envisaged 4603
envisages 5218
episode 4860
equal 123
equality 321
equally 1332
equals 3583
equation 4420
equipment 2406
equipping 2256
equitable 3549
equivalent 994
equivalents 2407
era 1209
eradicate 3766
eradication 2585
erkel 4914
erzielung 1797
es 3702
escalate 4514
escape 4255
escaped 2295
especially 1403
essential 2105
essentially 4515
establish 259
established 1787
establishes 3322
establishing 87
establishment 2532
establishments 3868
esteemed 3710
estimated 4064
et 2586
ethics 2055
ethnic 2408
eu 51
eu-south 3274
eu-us 4827
eur 883
euribor 4915
euro 970
europe 590
europe-atlantic 4191
europe-wide 3286
european 54
europeans 2524
europol 4916
europäischen 2508
evaluate 3204
evaluating 2587
evaluation 2863
eve 4986
even 695
even-handed 3558
event 1595
events 704
eventuality 3635
eventually 591
ever 2056
ever-increasing 2536
every 1052
everybody 1060
everyday 2588
everyone 322
everything 687
everywhere 1061
evidence 2172
evident 1404
evil 3379
evoke 4359
evolution 3053
exacerbates 4516
exacerbating 5023
exactly 481
exaggerated 4256
examine 2864
examined 3380
examines 1596
examining 1489
example 1008
examples 3476
exceed 5367
exceeded 5368
exceeding 4917
exceeds 5369
excellent 3760
except 802
exception 2106
excess 1128
excessive 2865
excessively 3205
exchange 2409
exchanging 2410
excise 2630
exclude 4217
excluded 4232
excluding 88
exclusion 4806
exclusively 4346
exclusivity 4360
excuse 2271
excuses 5019
execute 1742
executing 1743
execution 1733
executions 3323
executive 2866
exercise 746
exercised 3939
exercising 323
exerted 3636
exhaust 2867
exhaustion 4762
exist 722
existence 2248
existing 1520
exists 3537
expanded 5316
expanding 4517
expect 227
expected 4065
expecting 204
expects 4918
expenditure 1736
expense 1462
expenses 5108
experience 482
experienced 3054
experiences 2868
experiencing 3637
experiment 818
expert 2411
expertise 3983
explain 1333
explained 884
explaining 3122
explains 5219
explanation 1745
explanations 819
explanatory 5220
exploit 3055
exploitation 3206
exploiting 324
export 559
exported 3805
exporting 2412
exports 2107
exposure 449
express 2736
expressed 995
expresses 1405
expressing 4361
expression 1746
expressly 4368
extend 1364
extended 483
extending 2589
extends 4518
extension 1997
extensive 3207
extent 885
external 1522
extract 2296
extradited 1210
extraordinary 2698
extreme 2869
extremely 1353
eye 4987
eyes 820
face 1955
faced 1908
faces 1490
facilitate 592
facilitating 5298
facilities 2870
facility 3477
facing 764
fact 71
factor 2108
factors 3123
facts 4777
fail 1956
failed 3638
failing 4257
fails 4258
failure 1867
fair 3550
fairly 2737
faith 1211
fall 3866
fallen 1009
falling 2871
falls 4519
false 2173
familiar 4664
families 2872
family 124
fanaticism 2590
far 112
farm 560
farmers 2873
farming 2591
fashion 5043
fast 2297
faster 3124
fate 2225
fatuzzo 3714
fault 1212
favour 228
favoured 3433
favouring 3736
favours 1491
fear 2257
fears 1093
feasibility 1597
feasible 1406
feature 1213
federalism 2298
feed 3639
feeding 2874
feeds 5221
feel 2184
feeling 1868
feels 3878
feet 4838
fellow 2738
felt 3315
female 2592
ferries 1598
fest 668
festigung 2529
festival 3306
few 2139
fewer 2784
ffr 3478
field 857
fields 3082
fifa 3768
fifth 4259
fight 2011
fighting 484
figure 15
figures 3056
file 2413
filed 4988
fill 3984
final 1831
finalisation 5137
finally 325
finance 1923
financed 5109
financial 65
financing 2109
find 971
finding 229
finds 3324
fine 3889
finished 3640
finland 2593
finnish 4826
fire 2594
firm 3249
firmly 3325
firms 2343
first 696
firstly 1000
fiscal 1811
fish 125
fisheries 1815
fishermen 1334
fishery 2595
fishing 326
fit 4520
five 3187
fixed 821
flag 2745
flags 126
fleet 2596
flexibility 2875
flight 2876
flights 4919
flood 3806
flooding 4192
floor 3737
flouted 4260
flowers 5110
flows 4791
flying 4834
foci 4433
focus 4362
focused 4054
focuses 4521
focusing 640
follow 1214
follow-up 3942
followed 1215
following 999
follows 998
food 286
foods 3057
football 2299
footing 3582
for 16
force 3479
forced 328
forces 4691
forcing 2877
fore 2740
forecasts 2878
foreign 2599
foremost 1083
foreseeable 1407
foreseen 3326
forest 2415
forestry 2879
forests 2600
forever 5222
forget 1335
forgetting 1408
forging 5299
form 1094
formally 1409
formed 2057
former 2416
formerly 2300
forming 5300
forms 561
formula 1410
formulas 1411
formulate 3985
formulated 2110
formulating 1216
forthcoming 3480
fortschritt 3352
forward 1495
forwarded 1217
forwards 3359
fossil 5077
foster 3446
fostered 3481
fostering 486
fought 2174
found 3297
foundations 3859
founded 4483
four 47
fourth 966
fourthly 3738
fr 3576
frage 3360
fragmentation 2880
framework 887
france 888
franco-german 1816
frank 3407
frankly 5162
fraud 2601
fraudulent 1032
free 127
free-market 3408
freedom 128
freedoms 822
freeing 3860
freely 3409
freezing 2175
freien 1349
freight 2417
french 889
frequently 5111
friend 3722
frightened 4261
from 59
front 1069
frontier 1871
frontiers 5370
fry 3641
fuel 2418
fuelling 5115
fuels 5112
fulfil 823
fulfilled 3642
fulfilling 3559
fulfils 5223
full 1062
fully 1045
function 4418
fund 3482
fundamental 129
fundamentalism 2326
fundamentals 2226
funding 890
funds 487
further 1358
furthermore 1336
future 1935
für 599
g7 3643
g8 2602
gain 1063
gained 1957
gaining 1218
game 5224
garantie 2754
gas 1872
gate 3045
gathered 4522
gathering 2881
gave 1498
geared 1219
